a_mono,a,b,DFT_energy_bi,magnetic_moment,formation_energy,area,d,no_soc_bandgap,soc_bandgap,dielectric_constant,soc_energy,del_e_bilayer_bottom_and_mono
3.3327287586,3.2944091012,3.2944091012,-37.541381,0.0,-0.2825475,9.3990077425,3.4896319945,0.0,0.0,35.981795,-0.63956916,0.000519
3.6357159193,3.6052977669,3.6052977669,-32.717623,0.0,-0.2121041667,11.2566533898,3.5356141249,0.6053,0.556,7.772224,-0.5527498,0.00019
3.9773045419,3.9442970653,3.9442970653,-21.270501,0.0,-0.1643341667,13.4733572102,3.4655945818,1.0775,0.7561,6.440046,-0.13290166,0.000156
4.0540494595,4.017551146,4.017551146,-20.451035,0.0,-0.1781686667,13.9783210569,3.4477230249,1.1373,0.9637,7.069626,-0.1507995,0.000319
3.3674422477,3.334866154,3.334866154,-40.909776,0.0,-0.2397576667,9.6313657573,3.4325795593,0.8821,0.8773,10.187406,-0.1326478,-0.000189
3.2470065327,3.2300955152,3.2300955152,-46.716452,0.0,-0.2310056667,9.0355767853,3.2541084741,1.4469,1.2952,7.788919,-0.12377566,0.0011
3.749762981,3.7303328845,3.7303328845,-39.290523,0.0,-0.1850791667,12.0512155377,3.4106185636,0.2448,0.1299,13.421125,-0.11910758,0.002903
3.6240256019,3.6088888119,3.6088888119,-35.034728,0.0,-0.2003916667,11.2790176284,3.5324620026,0.1473,0.0628,21.482847,-0.08959263,-2.9e-05
3.4332446481,3.3972515695,3.3972515695,-42.622895,0.0,-0.2748491667,9.9950865709,3.4356107842,1.1268,0.9631,9.475951,-0.19391726,-0.00051
4.0995269602,4.0911393968,4.0911393968,-16.48131,0.0,-0.1700164,14.4949461238,3.4188664911,0.0,0.0,4.745091,-0.18100705,-0.000236
3.4775471757,3.4552994601,3.4552994601,-26.423383,0.0,-0.1558568333,10.3397050815,2.6842157897,0.0,0.0,10.490429,-0.00767483,0.001181
3.6376575992,3.6396772292,3.6396772292,-24.466962,0.0,-0.1904926667,11.4724037776,2.7237956257,0.0,0.0,16.680081,-0.0384561,0.00142
3.8417079517,3.8310738761,3.8310738761,-22.593419,0.0,-0.2114641667,12.7106581013,3.1942059035,0.0,0.0,1054.194129,-0.17259245,-0.0004
4.9844619749,5.1965797202,5.1965797202,-24.131024,0.0,-0.1312846667,23.3863613225,2.1903360393,4.7605,4.7132,2.013896,-0.16448881,-0.000768
4.8199367279,5.0021321693,5.0021321693,-26.6629,0.0,-0.130624,21.669207615,2.0460806099,5.5225,5.5169,1.813139,-0.13037711,0.000959
5.2016708522,5.209355193,5.209355193,-21.317395,0.0,-0.1295838333,23.5015981439,3.1136554401,3.8412,3.6047,2.312021,-0.2997367,-9.2e-05
3.363673703,3.3310693566,3.3310693566,-37.66855,0.0,-0.309676,9.6092703169,3.7587730067,0.0,0.0,35.652319,-1.56215065,6e-05
3.4218204735,3.401047689,3.401047689,-36.848321,0.0,-0.2963145,10.017288476,3.425917832,0.0,0.0,74.354879,-1.14875123,-0.0013
3.3919304848,3.3637626677,3.3637626677,-36.79469,0.0,-0.2985676667,9.7990454721,3.6997993807,0.0,0.0,37.37631,-1.13732923,-0.000249
3.3788989511,3.3416698902,3.3416698902,-39.489413,0.0,-0.3372621667,9.6707771876,3.6517942901,0.0,0.0,37.484474,-1.5908629,-0.000249
3.3439004917,3.3057332855,3.3057332855,-33.155827,0.0,-0.3143058333,9.4638332716,3.7322652685,0.0,0.0,61.49687,-1.07457261,9.6e-05
3.417991783,3.3663855282,3.3663855282,-39.766268,0.0,-0.3307673333,9.8143443572,3.4999154196,0.0,0.0,165.896507,-1.23924393,-0.002047
3.3918443508,3.3528114541,3.3528114541,-35.490052,0.0,-0.3127873333,9.735359629,3.6879738693,0.0,0.0,59.086549,-1.13475943,-0.000557
3.9014589808,4.1819854561,4.1819854561,-26.171184,0.0,-0.3115063333,15.1458089942,2.0446161405,0.5091,0.2698,6.55492,-0.42177451,-0.012157
4.0086884833,4.2827871319,4.2827871319,-24.057704,0.0,-0.282273,15.8847510036,2.3571656458,0.7075,0.4689,9.792969,-0.47483953,-0.060356
4.1695961242,4.490209031,4.490209031,-22.049142,0.0,-0.291357,17.4606747496,2.7540292158,0.4346,0.192,16.834133,-0.62538171,-0.053114
4.2930412556,4.2601823791,4.2601823791,-23.594186,0.0,-0.130602,15.7174331889,3.1932056918,4.74,4.6389,2.119997,-0.0361793,0.00011
4.1367343432,4.1256868261,4.1256868261,-26.188192,0.0,-0.1048813333,14.7409232416,2.9120768841,5.5424,5.5352,1.876928,-0.00384128,0.000211
4.5501778043,4.4806688363,4.4806688363,-20.75531,0.0,-0.1607515333,17.3867432196,3.5002992665,3.773,3.4321,2.529092,-0.16827776,-0.000168
4.0700434161,4.0148460686,4.0148460686,-14.313872,0.0,-0.1649347,13.9595611121,3.1930457388,3.0261,2.8711,2.68142,-0.05599733,-0.000183
3.9104453555,3.8764962093,3.8764962093,-16.194375,0.0,-0.1358628667,13.0139732002,3.0050471041,3.7166,3.6907,2.273223,-0.01899316,-0.000161
4.3337711678,4.2690211325,4.2690211325,-12.22434,0.0,-0.190368,15.78305012,3.48435102,2.3491,2.0414,3.420622,-0.20361293,-0.000184
2.9672583142,2.9894606046,2.9894606046,-38.837507,0.8471,-0.2304981667,7.7396369055,2.7660229326,0.0,0.0,53.311962,-0.02576055,-0.002456
3.9245242833,3.9223383931,3.9223383931,-14.993338,1.3573,-0.2066398667,13.3235355995,3.3228453735,0.0,0.0,80.423491,-0.22821446,0.000947
3.3782212752,3.4481334841,3.4481334841,-24.052699,0.0,-0.3242405,10.2966656154,1.7313439991,0.0,0.0,488.611555,-0.00621118,-0.001795
3.4030339756,3.6286784869,3.6286784869,-22.603569,0.0,-0.3635655,11.4032630853,2.3868450242,0.0,0.0,42.481532,-0.03832666,0.043303
3.6003151063,3.591068845,3.591068845,-24.953388,0.0,-0.1532943333,11.1680696178,3.3291446852,0.8574,0.0,7.766555,-0.03932401,-0.000532
3.3998500772,3.3903054536,3.3903054536,-27.174984,0.0,-0.12439,9.9544554816,3.2569824492,1.0076,0.0,6.463246,-0.00626168,-0.000148
3.8616777834,3.8482098588,3.8482098588,-23.190451,0.0,-0.1780258333,12.8249025145,3.5548876526,0.7518,0.0,9.323863,-0.1868649,0.000107
4.1322397119,4.1309105317,4.1309105317,-14.884569,0.0,-0.1796272667,14.7783758278,3.3232377402,0.0,0.0,10.456192,-0.1985293,0.000269
4.3004367921,4.2517904437,4.2517904437,-18.177651,0.0,-0.1670505667,15.6557001119,3.4475992258,2.0497,1.9206,5.018075,-0.18885213,-0.000187
2.9080691709,2.9004331434,2.9004331434,-38.384406,0.0,-0.0878436667,7.2853655939,2.7218397587,3.3463,3.3466,2.320558,-0.0044377,0.000475
3.4441816369,3.4279229068,3.4279229068,-27.520615,0.0,-0.1391985,10.176296179,3.142437002,0.6652,0.6649,5.438487,-0.0062616,-0.000239
3.6296963076,3.6197223044,3.6197223044,-24.784945,0.0,-0.1677695,11.3469536935,3.1456856106,0.0,0.0,13.981918,-0.03771751,-0.000288
3.8731835563,3.9528816559,3.9528816559,-22.358912,0.0,-0.2180666667,13.5319793045,2.2448679656,0.0,0.0,65.494987,-0.17878083,-0.001616
3.2402148129,3.2421113235,3.2421113235,-60.360167,0.0,-0.1137348333,9.1029235074,2.3114070981,4.5844,4.5525,2.527216,-0.41303513,-0.000406
3.6446477373,3.6266780936,3.6266780936,-46.803822,0.0,-0.1602613333,11.3905535545,3.098939045,1.2055,1.1271,5.406897,-0.43096246,-0.000206
3.2622851738,3.2236989949,3.2236989949,-39.07516,0.0,-0.2805723333,8.9998122259,3.5827289748,0.0,0.0,33.438772,-0.553488,0.000452
3.7687796334,3.7495964503,3.7495964503,-43.098827,0.0,-0.1924841667,12.1757777452,3.114433652,0.5143,0.3284,7.672969,-0.46622123,-0.000266
3.9838168806,3.9368455438,3.9368455438,-38.765485,0.0,-0.2399101667,13.422305878,3.2327899562,0.0,0.0,18.003914,-0.5922797,0.000388
4.1434639719,4.0662136329,4.0662136329,-10.517498,0.0,-0.1798208333,14.3187943878,3.1349171757,1.8278,1.7065,3.248617,-0.2081083,7e-06
3.9940119344,3.9427861022,3.9427861022,-11.923193,0.0,-0.1532264667,13.4628075499,2.9524337567,2.2571,2.2015,2.703978,-0.16136476,-0.000175
4.3827616309,4.309892204,4.309892204,-9.0739939,0.0,-0.21635025,16.086603755,3.3828965888,1.2333,0.9637,4.36339,-0.37818011,-3.7e-05
3.8762922182,3.8478546916,3.8478546916,-19.53176,0.0,-0.1514319667,12.822167585,3.380253238,4.6282,4.4514,2.272641,-0.0344409,-0.000447
3.6657415904,3.6499942761,3.6499942761,-22.283455,0.0,-0.1220398333,11.5377642874,3.2526623135,5.8327,5.8155,1.941762,-0.00190858,-0.000708
4.2021398848,4.1531056771,4.1531056771,-16.507913,0.0,-0.1740844,14.9374547221,3.5499396547,3.5777,3.2302,2.843201,-0.16944536,-0.000173
3.1083533331,3.1588905117,3.1588905117,-42.464766,0.0,-0.2815496667,8.6418528331,2.2173874943,0.0,0.0,6420.662632,-0.08725978,-0.001254
3.3138884261,3.36559871,3.36559871,-39.002071,0.0,-0.2855881667,9.8098789801,2.5868763174,0.0,0.0,98.3198,-0.16135515,-0.001152
3.3779482539,3.3471174047,3.3471174047,-44.315249,0.0,-0.2093881667,9.7023178726,2.7673405266,0.0,0.0,150.33831,-0.0575616,-0.000409
3.2959242222,3.2688734445,3.2688734445,-38.548015,0.0,-0.2693058333,9.2540126004,3.561156144,0.0,0.0,39.431346,-0.15298223,-0.000818
3.4847144752,3.4464308115,3.4464308115,-40.908345,0.0,-0.2472088333,10.2865228804,2.9739866555,0.0,0.0,18.523535,-0.0860885,0.001005
3.6707923176,3.6407910684,3.6407910684,-37.163293,0.0,-0.2802728333,11.4794630065,3.0438275089,0.0,0.0,29.072677,-0.19707883,-0.000497
2.8279455771,2.823112902,2.823112902,-35.320289,0.0,-0.0861581667,6.9023308116,2.5564143673,1.1016,1.1003,7.186069,-0.00810158,-0.000127
3.3493417871,3.359024321,3.359024321,-29.785942,0.0,-0.183674,9.7713103974,2.1856256069,0.0,0.0,20.407999,-0.00721293,-0.000959
3.5417424271,3.5551807855,3.5551807855,-27.712187,0.0,-0.2298118333,10.9460839122,2.298340517,0.0,0.0,32.76325,-0.03579998,-0.000831
3.7888865331,3.8279190056,3.8279190056,-25.998418,0.0,-0.2683996667,12.6899502066,2.5543345421,0.0,0.0,57.887675,-0.15892886,-0.002669
3.8329607889,3.8201307846,3.8201307846,-28.024445,0.0,-0.1909365,12.6381409898,3.0163181227,1.1674,1.1512,5.627799,-0.28113323,-0.000253
3.6565405999,3.6454750322,3.6454750322,-29.61207,0.0,-0.1575246667,11.5090224865,2.8347170934,1.3848,1.3818,4.774386,-0.2596736,-0.000239
4.049130035,4.0396617962,4.0396617962,-27.533994,0.0,-0.2226813333,14.1324297615,3.3340110831,1.0994,1.0423,6.959199,-0.38667156,-0.000288
4.4884280433,4.4636526026,4.4636526026,-20.125448,0.0,-0.1356981667,17.2550183539,2.9706486647,2.6704,2.2365,3.050921,-0.28303683,-0.000763
4.3928466307,4.4163679709,4.4163679709,-21.983974,0.0,-0.110992,16.8911762806,2.6252204909,3.0625,2.6601,2.570795,-0.22403718,0.000175
4.6693466582,4.6052538361,4.6052538361,-18.248884,0.0,-0.170828,18.3669917214,3.377369963,2.4605,1.7841,3.881079,-0.4552717,-0.000196
3.4189584985,3.420764639,3.420764639,-31.914295,0.0,-0.1065295,10.1340185324,2.2792267472,0.7737,0.7849,3.393345,-0.24821048,-0.000397
3.8554100859,3.9131104187,3.9131104187,-24.299398,0.0,-0.1640226667,13.261148806,1.888726649,0.1148,0.129,20.671768,-0.2852969,-0.003783
3.0872046462,3.0805808192,3.0805808192,-33.30281,0.0,-0.127274,8.2187149131,2.2617765442,1.201,1.204,5.788675,-0.0345708,-0.000321
3.5496952585,3.5626886368,3.5626886368,-29.261875,0.0,-0.2187365,10.9924247238,2.1224469219,0.0339,0.0353,17.531547,-0.02781896,-0.000807
3.734120006,3.7456899632,3.7456899632,-27.552223,0.0,-0.2676765,12.1507124941,2.1594680663,0.0,0.0,25.163638,-0.0527542,0.00295
4.0270497196,4.0352945271,4.0352945271,-26.311045,0.0,-0.3084698333,14.1020644522,2.3614472659,0.0,0.0,63.03922,-0.17375758,-0.001526
3.1547116602,3.1532589908,3.1532589908,-35.837546,0.0,-0.1523323333,8.6111078242,2.2151588242,1.5525,1.5762,4.726404,-0.30570601,-0.0004
3.5711388804,3.5781487749,3.5781487749,-32.346249,0.0,-0.2438275,11.0876707513,2.2531578423,0.7483,0.7814,9.576323,-0.25587226,-0.000676
3.74887256,3.7527197149,3.7527197149,-30.251722,0.0,-0.2812276667,12.1962129291,2.2740581761,0.1876,0.1902,14.700332,-0.2652066,-0.002517
4.0198455064,4.0195353065,4.0195353065,-28.838416,0.0,-0.3134826667,13.9920522815,2.4043224504,0.0,0.0,19.891448,-0.35608575,-0.001531
3.7783861044,3.7599353393,3.7599353393,-26.711024,0.0,-0.2017003333,12.2430300279,3.0681720717,1.0021,0.9905,5.883875,-0.12858181,-0.000239
3.5985885213,3.5830376426,3.5830376426,-28.422226,0.0,-0.1667243333,11.1183513619,2.9111128259,1.1949,1.194,4.939699,-0.09945595,-0.000205
4.0149050435,3.9927094403,3.9927094403,-25.771931,0.0,-0.2290401667,13.8058303286,3.3648905569,0.9287,0.897,7.344509,-0.260957,-0.00028
3.7429841108,3.7222728022,3.7222728022,-26.252889,0.0,-0.1609171667,11.9992253888,2.6787917469,0.0,0.0,10.436301,-0.03194453,0.001111
3.8777343799,3.8699075313,3.8699075313,-24.353514,0.0,-0.2012936667,12.9698276609,2.6468533416,0.0,0.0,11.338187,-0.06417448,0.001469
4.1237913557,4.1255108576,4.1255108576,-22.226757,0.0,-0.2338375,14.7397786025,2.6675331075,0.0,0.0,28.228221,-0.19840843,-0.001573
3.7424886594,3.7997832623,3.7997832623,-38.683961,0.0,-0.3993678333,12.5039629273,2.0743116378,1.0345,0.9985,4.173239,-0.00356376,-0.075028
3.88011596,4.0046430075,4.0046430075,-35.08511,0.0,-0.269833,13.8886778998,2.5842044694,0.0,0.0,13.992404,-0.03250376,-0.045979
3.8394010707,4.2575540767,4.2575540767,-31.813401,0.0,-0.2538131667,15.6982163346,2.8020718316,0.0,0.0,8.168539,-0.1427713,0.024106
4.57741546,4.5178711211,4.5178711211,-17.912003,0.0,-0.1614675333,17.6767591483,3.4412511644,1.9846,1.8222,4.32483,-0.21119026,-0.000186
3.2332675576,3.2296895543,3.2296895543,-36.928133,0.0,-0.0942535,9.0332409667,2.4698367682,2.1975,2.1994,2.457807,-0.02519656,0.000166
3.7004594124,3.6813675818,3.6813675818,-27.284052,0.0,-0.1440223333,11.7368053387,3.0290528517,1.5124,1.5122,4.527586,-0.0300797,-0.000229
3.8698621181,3.8556162215,3.8556162215,-24.768192,0.0,-0.1743403333,12.8742110385,3.103022526,0.6573,0.6339,6.338287,-0.06122671,-0.000271
4.1255330816,4.2407226456,4.2407226456,-22.000252,0.0,-0.2187913333,15.5744760504,2.1928522534,0.0,0.0,33.80653,-0.20261848,0.003837
4.6099753377,4.6150924157,4.6150924157,-23.369566,0.0,-0.1260026667,18.4456578252,2.8890366855,4.6919,4.607,2.010989,-0.09309196,0.000133
4.4585356517,4.6190498218,4.6190498218,-25.950372,0.0,-0.112452,18.4770116404,2.1603883755,5.5182,5.5143,1.806832,-0.06021236,0.000378
4.8398575048,4.7825414498,4.7825414498,-20.580588,0.0,-0.1487620333,19.8081849557,3.4174580383,4.0377,3.7743,2.348439,-0.22566425,-0.000252
3.3198027213,3.2247789553,3.2247789553,-44.800956,0.0,-0.3506646667,9.0057831964,2.2427514178,0.0,0.0,141.160488,-0.49638768,-0.00119
3.1421190571,3.1246535281,3.1246535281,-37.103694,0.0,-0.194343,8.455399733,3.1935069231,0.0,0.0,1127.430875,-0.4741537,-0.000174
3.3794859786,3.3613067437,3.3613067437,-47.447467,0.0,-0.1916838333,9.7846678146,2.9313614445,0.0,0.0,15.168193,-0.44333461,-0.000317
3.2820425196,3.2407525782,3.2407525782,-41.361092,0.0,-0.3073183333,9.0952479229,3.4876850621,0.0,0.0,36.073685,-0.58537113,-0.000529
3.5043008754,3.4747523539,3.4747523539,-43.703537,0.0,-0.2222338333,10.4564511705,2.970641712,0.0,0.0,13273.551231,-0.48532498,-0.000321
3.7022283966,3.6516792167,3.6516792167,-39.74675,0.0,-0.283327,11.5484228846,3.2281761736,0.0,0.0,25.038365,-0.61056135,-0.003313
2.9479677747,2.9135201128,2.9135201128,-37.626642,0.0,-0.279232,7.3511671802,3.4896744981,0.0,0.0,49.210427,-0.0216172,0.000886
3.2126560096,3.1743953046,3.1743953046,-34.710167,0.0,-0.2862378333,8.7267340042,3.5500940373,0.0,0.0,65.445601,-0.09236261,0.000409
3.7531913007,3.7390203548,3.7390203548,-33.702501,0.0,-0.2228808333,12.1070815694,3.1604721097,0.0,0.0,36.366153,-0.1454326,-0.000413
2.9572148462,2.9293155325,2.9293155325,-38.97879,0.0,-0.277751,7.4313691464,3.4376005584,0.0,0.0,119.128552,-0.02406123,-0.000936
3.2270316519,3.3066565036,3.3066565036,-35.539782,0.0,-0.302836,9.4689396354,2.6797766798,0.0,0.0,48.476451,-0.09476113,-0.001047
3.1143469073,3.148935567,3.148935567,-45.992768,0.0,-0.3106943333,8.5872081163,2.2925099664,0.0,0.0,61.560865,-0.14735121,-0.003429
3.3119245014,3.2625709232,3.2625709232,-42.105136,0.0,-0.3145056667,9.2182285116,3.2012312186,0.0,0.0,241.010582,-0.23736993,-0.000847
3.8002465023,3.7702435065,3.7702435065,-14.676914,0.0,-0.1655885333,12.3101307774,3.3791965518,3.3298,3.1963,2.838466,-0.04002755,-0.000138
3.6021362131,3.5817867885,3.5817867885,-16.865215,0.0,-0.1383211,11.11036573,3.23174542,4.3264,4.3048,2.351925,-0.00446585,-0.000172
4.099210605,4.059649259,4.059649259,-12.261242,0.0,-0.1850502333,14.2727569774,3.5349555454,1.9229,1.6593,3.775313,-0.18681433,-0.000212
3.2809709631,3.290029558,3.290029558,-56.935642,0.0,-0.118186,9.3739731233,2.2430094082,4.2055,4.2025,2.741878,-0.04466581,4.9e-05
3.6850682775,3.6649226201,3.6649226201,-43.824998,0.0,-0.160324,11.6322079917,2.9870784956,1.0789,1.0354,5.950031,-0.04737016,-0.000237
3.2895170172,3.2562519582,3.2562519582,-36.753059,0.0,-0.2821631667,9.1825497235,3.6785317084,0.0,0.0,57.084726,-0.141403,0.000103
3.8004900328,3.7832959116,3.7832959116,-40.346376,0.0,-0.1941896667,12.395758866,3.094564161,0.3796,0.2238,8.913946,-0.07401073,-0.000272
3.9614936192,3.9595146744,3.9595146744,-36.235905,0.0,-0.2261351667,13.5773846139,3.161479641,0.0,0.0,21.643685,-0.18842071,-0.000388
3.0174135086,2.9509794258,2.9509794258,-14.257093,0.0,-0.2605895,7.5415000631,2.424245052,0.0,0.0,5.854204,-0.01821095,0.000208
3.9742594511,3.9449506521,3.9449506521,-15.726977,0.0,-0.1644424,13.4776526206,3.5477300281,0.0,0.0,9.98969,-0.1930222,-0.000244
3.6962718143,3.6778915137,3.6778915137,-21.942201,0.0,-0.2122065,11.7146089623,3.3345052402,0.0,0.0,19.567963,-0.18041411,-0.000392
3.6035482907,3.7239285324,3.7239285324,-20.679892,0.0,-0.4060977333,12.0098409084,1.8625911478,0.0,0.0,30951.845481,-0.23800743,-0.006943
3.8539335381,3.9859864016,3.9859864016,-20.084324,0.0,-0.3970161,13.7595404815,2.2086016754,0.0,0.0,1493.650341,-0.35725126,-0.001642
4.6996822459,4.6746478842,4.6746478842,-23.342664,0.0,-0.1102403333,18.9246969126,2.8660845794,3.8994,3.8555,2.049854,-0.16628318,-0.000148
4.543019989,4.5441305385,4.5441305385,-25.650048,0.0,-0.0944326667,17.8826162259,2.5833197951,4.4664,4.4597,1.864285,-0.13119146,-8.4e-05
4.9254262831,4.8592526695,4.8592526695,-20.815011,0.0,-0.1295295,20.4487216353,3.3354078826,3.2653,3.1037,2.351857,-0.303343,0.00071
3.3575711352,3.3231912886,3.3231912886,-37.629822,0.0,-0.3094846667,9.5639875771,3.789350863,0.0,0.0,20.973212,-1.57261205,0.000165
3.3828369617,3.3397452416,3.3397452416,-36.719029,0.0,-0.2996498333,9.6595611221,3.5969872353,0.0,0.0,34.227136,-1.12810771,-0.000937
3.3277280264,3.2866722229,3.2866722229,-33.04694,0.0,-0.3139163333,9.355101012,3.7115510689,0.0,0.0,139.733231,-1.08208511,4.9e-05
3.3814772847,3.3429401927,3.3429401927,-35.464883,0.0,-0.3134221667,9.6780850055,3.7967965989,0.0,0.0,39.464251,-1.14058478,0.000293
4.1154913695,4.0756804096,4.0756804096,-22.82722,0.0,-0.130966,14.3858509385,3.2741875078,4.0172,3.9522,2.177969,-0.03694058,1.9e-05
3.9461515813,3.9195507895,3.9195507895,-25.257678,0.0,-0.1029926667,13.3047578653,3.1801576694,4.6047,4.6009,1.925684,-0.00389843,0.000385
4.38668242,4.326587158,4.326587158,-20.112869,0.0,-0.1603175,16.211483167,3.5174922962,3.1969,2.8674,2.596962,-0.171667,-0.000175
2.4317252056,2.413542779,2.413542779,-27.411255,0.0,-0.1202478333,5.0447096396,1.8481274158,0.0,0.0,23.744992,-0.00529541,0.000404
3.6264340162,3.6379149551,3.6379149551,-28.314598,0.0,-0.243236,11.461279996,2.8682310826,0.0,0.0,241.169603,-0.14683598,-0.000637
2.6250400953,2.6157986397,2.6157986397,-49.953846,0.0,-0.114476,5.9258278416,2.67953089,0.2649,0.2634,7.912824,-0.00678051,0.000358
3.0411997215,3.0221129221,3.0221129221,-40.6803,0.0,-0.1844223333,7.9096284533,3.3173553035,0.8165,0.8129,10.351837,-0.00827113,0.000674
3.2110997727,3.1906594119,3.1906594119,-37.218056,0.0,-0.2143693333,8.8165459585,3.3735261779,0.7205,0.7098,12.171626,-0.03513846,-0.000257
3.4798687446,3.491836203,3.491836203,-33.821037,0.0,-0.2867995,10.5595638032,3.4040933608,0.3743,0.3684,16.276298,-0.1457382,-0.00035
2.788786677,2.6747588265,2.6747588265,-15.853716,0.0,-0.3292087,6.1957474864,2.4244096951,0.0,0.0,5.07159,-0.00414486,4e-06
3.8451063007,3.7843584166,3.7843584166,-22.429366,0.0,-0.2919856667,12.4025046325,2.0156687175,0.0,0.0,27.518349,-0.0360172,-0.001073
3.9171735657,3.8645514206,3.8645514206,-21.049493,0.0,-0.3179671667,12.9339794267,2.4793659579,0.0,0.0,24.322404,-0.15781413,0.002899
4.0419395424,4.0101400426,4.0101400426,-14.202729,0.0,-0.1720762,13.9266936605,3.4415365522,0.0,0.0,6.935849,-0.21830765,-0.000257
3.4938444054,3.4762266244,3.4762266244,-34.450788,0.0,-0.1985523333,10.4652316943,3.364392183,0.6883,0.6237,6.785466,-0.4820728,0.000484
3.3423550556,3.3248330444,3.3248330444,-37.364927,0.0,-0.1687658333,9.5734112054,3.1221526935,0.8859,0.7819,5.969384,-0.4438853,-0.000216
3.7635807687,3.7390350258,3.7390350258,-31.296009,0.0,-0.2221091667,12.107250193,3.5593517833,0.5841,0.5092,8.391365,-0.62251696,0.000764
3.0711945714,3.0371129497,3.0371129497,-26.812011,0.0,-0.2081618333,7.988258561,2.3407479608,0.0,0.0,145.243227,-0.45902548,-0.003562
3.2541998871,3.2220278176,3.2220278176,-39.053307,0.0,-0.2817901667,8.9905223693,3.6534190882,0.0,0.0,21.170854,-0.55454726,0.000307
3.672584384,3.6555235222,3.6555235222,-42.050344,0.0,-0.192056,11.5724791186,3.0653055539,0.5557,0.5568,6.359044,-0.47596305,-0.000277
3.9093158363,3.8779142453,3.8779142453,-37.983362,0.0,-0.2372976667,13.0235393549,3.1432101634,0.1882,0.0613,14.54794,-0.60403335,0.001241
4.2457256799,4.2181222071,4.2181222071,-14.242373,0.0,-0.1797339333,15.4087789553,3.3677039998,0.0,0.0,5.803007,-0.23351925,5e-05
2.7329705882,2.7213229987,2.7213229987,-30.557436,0.0,-0.144456,6.4134038066,1.8827471706,0.0,0.0,6.402592,-0.2497071,5.8e-05
2.7439229093,2.7019153509,2.7019153509,-26.902402,0.7923,-0.2905626667,6.3221969462,2.6064774205,0.0,0.0,14.225362,-0.27838701,0.000888
2.659096486,2.5583894503,2.5583894503,-19.259839,0.0,-0.3217397333,5.6683526706,2.4526302956,0.0,0.0,18.861291,-0.00588626,0.000384
2.6880696897,2.6543232871,2.6543232871,-29.977795,0.752,-0.3112841667,6.1016470133,2.5529217888,0.0,0.0,420.343168,-0.24024513,0.003754
3.5019380099,3.5053630616,3.5053630616,-15.79135,0.0,-0.1859815,10.6412827057,2.0967071574,0.0,0.0,30.473338,-0.38176196,0.001246
2.83268365,2.7769686199,2.7769686199,-22.940163,0.6262,-0.2984291667,6.6782803536,2.4785847849,0.0,0.0,11.207669,-0.22657576,0.00071
2.7824974418,2.7179750149,2.7179750149,-23.560064,0.0,-0.2772216667,6.3974938528,2.6025011279,0.0,0.0,134.949194,-0.1055812,0.001202
2.7018267972,2.6575695985,2.6575695985,-25.930568,0.8972,-0.293164,6.1163902386,2.561510029,0.0,0.0,35.188588,-0.09167753,0.036728
2.8988840708,2.7562149538,2.7562149538,-22.98142,0.0,-0.295174,6.5788888333,2.5929881065,0.0,0.0,990.575637,-0.00374548,-0.000135
2.6834697738,2.5930932563,2.5930932563,-24.691133,1.4337,-0.3649218333,5.8231635161,2.5481893508,0.0,0.0,29.420361,-0.00585315,0.000136
3.0752024788,2.9725440893,2.9725440893,-24.586605,0.0,-0.2670991667,7.652354996,2.5969935953,0.0,0.0,31.65907,-0.04822723,-0.001798
2.7431564259,2.7353011159,2.7353011159,-33.796623,0.0,-0.1128815,6.4796300054,1.880275685,0.0,0.0,17.837224,-0.06868446,-0.001326
2.8267615334,2.8172151865,2.8172151865,-53.974223,0.0,-0.1337085,6.8732932597,2.5490105944,0.7686,0.765,6.222912,-0.06215795,0.00071
3.1846906908,3.1653337612,3.1653337612,-44.932944,0.0,-0.2065636667,8.677155777,3.0719520181,1.31,1.3025,7.986429,-0.06546706,-0.001619
3.3214492776,3.296748205,3.296748205,-41.40124,0.0,-0.2388996667,9.41243602,3.2058213631,1.215,1.2051,8.991198,-0.09317451,-1.2e-05
3.5540363818,3.5201849874,3.5201849874,-37.639943,0.0,-0.2664021667,10.7315252973,3.4271367676,0.9797,0.9155,11.176749,-0.2018063,-0.001066
3.2766475239,3.2310879988,3.2310879988,-38.478346,0.0,-0.2734106667,9.0412211213,3.4877357766,0.0,0.0,52.587479,-0.15084001,-0.000531
3.474967948,3.4484291403,3.4484291403,-41.064592,1.0013,-0.2432473333,10.298601899,2.938928047,0.0,0.0,60.271049,-0.08879555,-0.000338
2.4876457054,2.4756993097,2.4756993097,-24.538944,0.0,-0.123599,5.3079992968,1.8750872649,0.0,0.0,5.427963,-0.00598745,0.000872
3.5446968122,3.5025808064,3.5025808064,-28.881021,0.0,-0.1804735,10.6244813333,2.4810162021,0.0,0.0,101.083671,-0.00770138,0.000492
3.4864859287,3.4879455158,3.4879455158,-26.922273,0.0,-0.2519655,10.535688558,2.417517448,0.0,0.0,191.996775,-0.03613473,0.002167
3.7211257036,3.7107089394,3.7107089394,-25.487313,0.0,-0.2632481667,11.9246618022,2.8411913221,0.0,0.0,20.93907,-0.15464901,-0.000633
2.687534247,2.6728112439,2.672811244,-34.161964,0.0,-0.1429536667,6.1868960889,1.8735108978,0.0,0.0,5.632623,-0.2200253,6.5e-05
